id,terrestrial_date,sol,ls,month,min_temp,pressure,average_temp,average_pressure
359,2013-09-18,1,23,1,-75.0,880.0,-77.16091954022988,862.4885057471264
360,2013-09-19,1,23,1,-79.0,880.0,-77.16091954022988,862.4885057471264
361,2013-09-20,1,24,1,-79.0,881.0,-77.16091954022988,862.4885057471264
363,2013-09-21,1,24,1,-79.0,881.0,-77.16091954022988,862.4885057471264
362,2013-09-22,1,25,1,-79.0,882.0,-77.16091954022988,862.4885057471264
365,2013-09-23,1,25,1,-78.0,883.0,-77.16091954022988,862.4885057471264
364,2013-09-24,1,25,1,-80.0,883.0,-77.16091954022988,862.4885057471264
367,2013-09-25,1,26,1,-78.0,884.0,-77.16091954022988,862.4885057471264
366,2013-09-26,1,26,1,-82.0,885.0,-77.16091954022988,862.4885057471264
374,2013-09-27,1,27,1,-81.0,886.0,-77.16091954022988,862.4885057471264
370,2013-09-28,1,27,1,-81.0,887.0,-77.16091954022988,862.4885057471264
369,2013-09-29,1,28,1,-80.0,887.0,-77.16091954022988,862.4885057471264
368,2013-09-30,1,28,1,-81.0,887.0,-77.16091954022988,862.4885057471264
373,2013-10-01,1,29,1,-81.0,888.0,-77.16091954022988,862.4885057471264
372,2013-10-02,1,29,1,-82.0,887.0,-77.16091954022988,862.4885057471264
371,2013-10-03,2,30,2,-80.0,888.0,-79.93258426966293,889.4550561797753
376,2013-10-04,2,30,2,-82.0,888.0,-79.93258426966293,889.4550561797753
375,2013-10-05,2,31,2,-79.0,889.0,-79.93258426966293,889.4550561797753
377,2013-10-06,2,31,2,-82.0,890.0,-79.93258426966293,889.4550561797753
378,2013-10-07,2,32,2,-79.0,889.0,-79.93258426966293,889.4550561797753
379,2013-10-08,2,32,2,-82.0,890.0,-79.93258426966293,889.4550561797753
380,2013-10-09,2,33,2,-79.0,891.0,-79.93258426966293,889.4550561797753
381,2013-10-10,2,33,2,-82.0,891.0,-79.93258426966293,889.4550561797753
385,2013-10-11,2,33,2,-80.0,892.0,-79.93258426966293,889.4550561797753
382,2013-10-12,2,34,2,-81.0,890.0,-79.93258426966293,889.4550561797753
384,2013-10-13,2,34,2,-82.0,891.0,-79.93258426966293,889.4550561797753
383,2013-10-14,2,35,2,-81.0,892.0,-79.93258426966293,889.4550561797753
386,2013-10-15,2,35,2,-81.0,893.0,-79.93258426966293,889.4550561797753
393,2013-10-16,2,36,2,-81.0,893.0,-79.93258426966293,889.4550561797753
388,2013-10-17,2,36,2,-79.0,893.0,-79.93258426966293,889.4550561797753
392,2013-10-18,2,37,2,-81.0,893.0,-79.93258426966293,889.4550561797753
391,2013-10-19,2,37,2,-81.0,894.0,-79.93258426966293,889.4550561797753
387,2013-10-20,2,38,2,-82.0,895.0,-79.93258426966293,889.4550561797753
390,2013-10-21,2,38,2,-82.0,896.0,-79.93258426966293,889.4550561797753
389,2013-10-22,2,39,2,-83.0,895.0,-79.93258426966293,889.4550561797753
395,2013-10-23,2,39,2,-80.0,896.0,-79.93258426966293,889.4550561797753
394,2013-10-24,2,40,2,-81.0,895.0,-79.93258426966293,889.4550561797753
397,2013-10-26,2,40,2,-80.0,896.0,-79.93258426966293,889.4550561797753
396,2013-10-27,2,40,2,-81.0,896.0,-79.93258426966293,889.4550561797753
398,2013-10-28,2,41,2,-81.0,897.0,-79.93258426966293,889.4550561797753
399,2013-10-29,2,41,2,-82.0,898.0,-79.93258426966293,889.4550561797753
400,2013-10-30,2,42,2,-79.0,899.0,-79.93258426966293,889.4550561797753
401,2013-10-31,2,42,2,-80.0,899.0,-79.93258426966293,889.4550561797753
404,2013-11-01,2,43,2,-80.0,899.0,-79.93258426966293,889.4550561797753
402,2013-11-02,2,43,2,-81.0,900.0,-79.93258426966293,889.4550561797753
405,2013-11-03,2,44,2,-80.0,900.0,-79.93258426966293,889.4550561797753
403,2013-11-04,2,44,2,-81.0,901.0,-79.93258426966293,889.4550561797753
407,2013-11-16,2,50,2,-84.0,905.0,-79.93258426966293,889.4550561797753
406,2013-11-17,2,50,2,-83.0,905.0,-79.93258426966293,889.4550561797753
409,2013-11-24,2,53,2,-86.0,906.0,-79.93258426966293,889.4550561797753
410,2013-11-25,2,54,2,-84.0,906.0,-79.93258426966293,889.4550561797753
412,2013-11-26,2,54,2,-85.0,906.0,-79.93258426966293,889.4550561797753
415,2013-11-27,2,55,2,-85.0,907.0,-79.93258426966293,889.4550561797753
411,2013-11-28,2,55,2,-84.0,907.0,-79.93258426966293,889.4550561797753
414,2013-11-29,2,55,2,-85.0,907.0,-79.93258426966293,889.4550561797753
413,2013-11-30,2,56,2,-85.0,908.0,-79.93258426966293,889.4550561797753
475,2013-12-02,2,56,2,-85.0,907.0,-79.93258426966293,889.4550561797753
479,2013-12-03,2,57,2,-84.0,906.0,-79.93258426966293,889.4550561797753
416,2013-12-04,2,57,2,-84.0,907.0,-79.93258426966293,889.4550561797753
417,2013-12-05,2,58,2,-86.0,907.0,-79.93258426966293,889.4550561797753
420,2013-12-06,2,58,2,-84.0,906.0,-79.93258426966293,889.4550561797753
419,2013-12-07,2,59,2,-85.0,906.0,-79.93258426966293,889.4550561797753
418,2013-12-08,2,59,2,-85.0,906.0,-79.93258426966293,889.4550561797753
421,2013-12-09,3,60,3,-85.0,907.0,-83.30729166666667,877.3229166666666
422,2013-12-18,3,64,3,-84.0,904.0,-83.30729166666667,877.3229166666666
473,2013-12-19,3,64,3,-85.0,904.0,-83.30729166666667,877.3229166666666
480,2013-12-20,3,64,3,-87.0,903.0,-83.30729166666667,877.3229166666666
423,2013-12-21,3,65,3,-85.0,904.0,-83.30729166666667,877.3229166666666
434,2013-12-22,3,65,3,-87.0,903.0,-83.30729166666667,877.3229166666666
433,2013-12-23,3,66,3,-86.0,903.0,-83.30729166666667,877.3229166666666
427,2013-12-24,3,66,3,-86.0,903.0,-83.30729166666667,877.3229166666666
426,2013-12-25,3,67,3,-84.0,902.0,-83.30729166666667,877.3229166666666
429,2013-12-26,3,67,3,-85.0,902.0,-83.30729166666667,877.3229166666666
431,2013-12-27,3,68,3,-86.0,900.0,-83.30729166666667,877.3229166666666
428,2013-12-28,3,68,3,-85.0,901.0,-83.30729166666667,877.3229166666666
425,2013-12-29,3,69,3,-86.0,901.0,-83.30729166666667,877.3229166666666
424,2013-12-30,3,69,3,-86.0,901.0,-83.30729166666667,877.3229166666666
432,2013-12-31,3,69,3,-84.0,899.0,-83.30729166666667,877.3229166666666
430,2014-01-01,3,70,3,-85.0,897.0,-83.30729166666667,877.3229166666666
435,2014-01-02,3,70,3,-86.0,898.0,-83.30729166666667,877.3229166666666
437,2014-01-03,3,71,3,-87.0,898.0,-83.30729166666667,877.3229166666666
483,2014-01-04,3,71,3,-86.0,897.0,-83.30729166666667,877.3229166666666
436,2014-01-05,3,72,3,-85.0,895.0,-83.30729166666667,877.3229166666666
438,2014-01-06,3,72,3,-85.0,895.0,-83.30729166666667,877.3229166666666
439,2014-01-08,3,73,3,-86.0,894.0,-83.30729166666667,877.3229166666666
440,2014-01-09,3,73,3,-85.0,894.0,-83.30729166666667,877.3229166666666
442,2014-01-10,3,73,3,-83.0,893.0,-83.30729166666667,877.3229166666666
443,2014-01-11,3,74,3,-86.0,895.0,-83.30729166666667,877.3229166666666
441,2014-01-12,3,74,3,-85.0,892.0,-83.30729166666667,877.3229166666666
446,2014-01-13,3,75,3,-85.0,892.0,-83.30729166666667,877.3229166666666
444,2014-01-14,3,75,3,-86.0,890.0,-83.30729166666667,877.3229166666666
445,2014-01-15,3,76,3,-86.0,889.0,-83.30729166666667,877.3229166666666
447,2014-01-16,3,76,3,-86.0,888.0,-83.30729166666667,877.3229166666666
450,2014-01-17,3,77,3,-86.0,888.0,-83.30729166666667,877.3229166666666
449,2014-01-18,3,77,3,-86.0,888.0,-83.30729166666667,877.3229166666666
448,2014-01-19,3,77,3,-86.0,885.0,-83.30729166666667,877.3229166666666
451,2014-01-20,3,78,3,-85.0,885.0,-83.30729166666667,877.3229166666666
452,2014-01-21,3,78,3,-86.0,884.0,-83.30729166666667,877.3229166666666
453,2014-01-22,3,79,3,-86.0,884.0,-83.30729166666667,877.3229166666666
454,2014-01-23,3,79,3,-87.0,882.0,-83.30729166666667,877.3229166666666
455,2014-01-24,3,80,3,-85.0,881.0,-83.30729166666667,877.3229166666666
458,2014-01-25,3,80,3,-85.0,881.0,-83.30729166666667,877.3229166666666
457,2014-01-26,3,81,3,-85.0,880.0,-83.30729166666667,877.3229166666666
456,2014-01-27,3,81,3,-87.0,878.0,-83.30729166666667,877.3229166666666
459,2014-01-28,3,82,3,-87.0,878.0,-83.30729166666667,877.3229166666666
460,2014-01-29,3,82,3,-86.0,877.0,-83.30729166666667,877.3229166666666
461,2014-01-30,3,82,3,-86.0,876.0,-83.30729166666667,877.3229166666666
462,2014-01-31,3,83,3,-87.0,875.0,-83.30729166666667,877.3229166666666
463,2014-02-01,3,83,3,-87.0,873.0,-83.30729166666667,877.3229166666666
465,2014-02-02,3,84,3,-87.0,872.0,-83.30729166666667,877.3229166666666
464,2014-02-03,3,84,3,-88.0,872.0,-83.30729166666667,877.3229166666666
466,2014-02-04,3,85,3,-87.0,871.0,-83.30729166666667,877.3229166666666
467,2014-02-05,3,85,3,-86.0,869.0,-83.30729166666667,877.3229166666666
468,2014-02-06,3,86,3,-88.0,868.0,-83.30729166666667,877.3229166666666
470,2014-02-07,3,86,3,-83.0,867.0,-83.30729166666667,877.3229166666666
469,2014-02-08,3,86,3,-83.0,865.0,-83.30729166666667,877.3229166666666
472,2014-02-09,3,87,3,-85.0,865.0,-83.30729166666667,877.3229166666666
476,2014-02-10,3,87,3,-85.0,864.0,-83.30729166666667,877.3229166666666
481,2014-02-11,3,88,3,-84.0,862.0,-83.30729166666667,877.3229166666666
482,2014-02-12,3,88,3,-84.0,861.0,-83.30729166666667,877.3229166666666
477,2014-02-13,3,89,3,-85.0,859.0,-83.30729166666667,877.3229166666666
486,2014-02-15,3,89,3,-84.0,858.0,-83.30729166666667,877.3229166666666
487,2014-02-16,4,90,4,-86.0,857.0,-82.74742268041237,806.3298969072165
490,2014-02-17,4,90,4,-85.0,856.0,-82.74742268041237,806.3298969072165
489,2014-02-18,4,91,4,-85.0,855.0,-82.74742268041237,806.3298969072165
488,2014-02-19,4,91,4,-85.0,853.0,-82.74742268041237,806.3298969072165
491,2014-02-20,4,91,4,-86.0,852.0,-82.74742268041237,806.3298969072165
492,2014-02-21,4,92,4,-87.0,851.0,-82.74742268041237,806.3298969072165
494,2014-02-22,4,92,4,-85.0,850.0,-82.74742268041237,806.3298969072165
495,2014-02-23,4,93,4,-85.0,848.0,-82.74742268041237,806.3298969072165
493,2014-02-24,4,93,4,-86.0,847.0,-82.74742268041237,806.3298969072165
496,2014-02-25,4,94,4,-84.0,845.0,-82.74742268041237,806.3298969072165
497,2014-02-26,4,94,4,-84.0,843.0,-82.74742268041237,806.3298969072165
499,2014-02-27,4,95,4,-85.0,843.0,-82.74742268041237,806.3298969072165
501,2014-02-28,4,95,4,-85.0,842.0,-82.74742268041237,806.3298969072165
498,2014-03-01,4,96,4,-85.0,840.0,-82.74742268041237,806.3298969072165
500,2014-03-02,4,96,4,-85.0,839.0,-82.74742268041237,806.3298969072165
502,2014-03-03,4,96,4,-85.0,838.0,-82.74742268041237,806.3298969072165
503,2014-03-04,4,97,4,-86.0,836.0,-82.74742268041237,806.3298969072165
504,2014-03-05,4,97,4,-85.0,835.0,-82.74742268041237,806.3298969072165
506,2014-03-06,4,98,4,-85.0,834.0,-82.74742268041237,806.3298969072165
505,2014-03-07,4,98,4,-87.0,833.0,-82.74742268041237,806.3298969072165
509,2014-03-08,4,99,4,-86.0,831.0,-82.74742268041237,806.3298969072165
508,2014-03-09,4,99,4,-85.0,830.0,-82.74742268041237,806.3298969072165
507,2014-03-10,4,100,4,-86.0,829.0,-82.74742268041237,806.3298969072165
510,2014-03-11,4,100,4,-86.0,827.0,-82.74742268041237,806.3298969072165
511,2014-03-12,4,101,4,-86.0,825.0,-82.74742268041237,806.3298969072165
512,2014-03-13,4,101,4,-85.0,825.0,-82.74742268041237,806.3298969072165
513,2014-03-14,4,102,4,-84.0,823.0,-82.74742268041237,806.3298969072165
515,2014-03-15,4,102,4,-84.0,821.0,-82.74742268041237,806.3298969072165
514,2014-03-16,4,102,4,-85.0,820.0,-82.74742268041237,806.3298969072165
516,2014-03-17,4,103,4,-84.0,819.0,-82.74742268041237,806.3298969072165
517,2014-03-18,4,103,4,-85.0,817.0,-82.74742268041237,806.3298969072165
518,2014-03-19,4,104,4,-82.0,816.0,-82.74742268041237,806.3298969072165
520,2014-03-20,4,104,4,-84.0,815.0,-82.74742268041237,806.3298969072165
519,2014-03-21,4,105,4,-84.0,813.0,-82.74742268041237,806.3298969072165
521,2014-03-22,4,105,4,-83.0,812.0,-82.74742268041237,806.3298969072165
522,2014-03-24,4,106,4,-82.0,811.0,-82.74742268041237,806.3298969072165
523,2014-03-25,4,106,4,-83.0,810.0,-82.74742268041237,806.3298969072165
524,2014-03-26,4,107,4,-84.0,808.0,-82.74742268041237,806.3298969072165
525,2014-03-27,4,107,4,-84.0,807.0,-82.74742268041237,806.3298969072165
526,2014-03-28,4,108,4,-82.0,806.0,-82.74742268041237,806.3298969072165
528,2014-03-29,4,108,4,-82.0,804.0,-82.74742268041237,806.3298969072165
527,2014-03-30,4,109,4,-83.0,802.0,-82.74742268041237,806.3298969072165
529,2014-03-31,4,109,4,-82.0,802.0,-82.74742268041237,806.3298969072165
530,2014-04-01,4,109,4,-85.0,801.0,-82.74742268041237,806.3298969072165
532,2014-04-02,4,110,4,-84.0,799.0,-82.74742268041237,806.3298969072165
531,2014-04-03,4,110,4,-85.0,798.0,-82.74742268041237,806.3298969072165
535,2014-04-04,4,111,4,-82.0,797.0,-82.74742268041237,806.3298969072165
533,2014-04-05,4,111,4,-82.0,795.0,-82.74742268041237,806.3298969072165
534,2014-04-06,4,112,4,-83.0,795.0,-82.74742268041237,806.3298969072165
536,2014-04-07,4,112,4,-83.0,795.0,-82.74742268041237,806.3298969072165
537,2014-04-08,4,113,4,-83.0,793.0,-82.74742268041237,806.3298969072165
538,2014-04-09,4,113,4,-83.0,792.0,-82.74742268041237,806.3298969072165
539,2014-04-10,4,114,4,-82.0,791.0,-82.74742268041237,806.3298969072165
540,2014-04-11,4,114,4,-84.0,790.0,-82.74742268041237,806.3298969072165
542,2014-04-12,4,115,4,-84.0,787.0,-82.74742268041237,806.3298969072165
543,2014-04-13,4,115,4,-84.0,788.0,-82.74742268041237,806.3298969072165
541,2014-04-14,4,116,4,-81.0,787.0,-82.74742268041237,806.3298969072165
544,2014-04-15,4,116,4,-82.0,785.0,-82.74742268041237,806.3298969072165
545,2014-04-16,4,117,4,-82.0,784.0,-82.74742268041237,806.3298969072165
548,2014-04-17,4,117,4,-83.0,783.0,-82.74742268041237,806.3298969072165
546,2014-04-18,4,118,4,-84.0,782.0,-82.74742268041237,806.3298969072165
547,2014-04-19,4,118,4,-83.0,781.0,-82.74742268041237,806.3298969072165
549,2014-04-20,4,118,4,-84.0,780.0,-82.74742268041237,806.3298969072165
550,2014-04-21,4,119,4,-83.0,779.0,-82.74742268041237,806.3298969072165
551,2014-04-22,4,119,4,-85.0,777.0,-82.74742268041237,806.3298969072165
552,2014-04-23,5,120,5,-84.0,777.0,-79.30872483221476,748.5570469798657
554,2014-04-24,5,120,5,-85.0,776.0,-79.30872483221476,748.5570469798657
555,2014-04-25,5,121,5,-84.0,775.0,-79.30872483221476,748.5570469798657
553,2014-04-26,5,121,5,-85.0,774.0,-79.30872483221476,748.5570469798657
556,2014-04-27,5,122,5,-84.0,773.0,-79.30872483221476,748.5570469798657
557,2014-04-28,5,122,5,-82.0,772.0,-79.30872483221476,748.5570469798657
558,2014-04-29,5,123,5,-83.0,771.0,-79.30872483221476,748.5570469798657
559,2014-05-01,5,123,5,-82.0,769.0,-79.30872483221476,748.5570469798657
561,2014-05-02,5,124,5,-84.0,769.0,-79.30872483221476,748.5570469798657
562,2014-05-03,5,124,5,-83.0,769.0,-79.30872483221476,748.5570469798657
560,2014-05-04,5,125,5,-82.0,766.0,-79.30872483221476,748.5570469798657
563,2014-05-05,5,125,5,-83.0,765.0,-79.30872483221476,748.5570469798657
564,2014-05-06,5,126,5,-82.0,765.0,-79.30872483221476,748.5570469798657
565,2014-05-07,5,126,5,-84.0,763.0,-79.30872483221476,748.5570469798657
566,2014-05-08,5,127,5,-83.0,763.0,-79.30872483221476,748.5570469798657
568,2014-05-09,5,127,5,-82.0,762.0,-79.30872483221476,748.5570469798657
569,2014-05-10,5,128,5,-81.0,761.0,-79.30872483221476,748.5570469798657
567,2014-05-11,5,128,5,-82.0,760.0,-79.30872483221476,748.5570469798657
570,2014-05-12,5,129,5,-82.0,759.0,-79.30872483221476,748.5570469798657
571,2014-05-13,5,129,5,-81.0,759.0,-79.30872483221476,748.5570469798657
572,2014-05-14,5,130,5,-84.0,759.0,-79.30872483221476,748.5570469798657
573,2014-05-15,5,130,5,-82.0,757.0,-79.30872483221476,748.5570469798657
576,2014-05-16,5,131,5,-81.0,756.0,-79.30872483221476,748.5570469798657
575,2014-05-17,5,131,5,-79.0,755.0,-79.30872483221476,748.5570469798657
574,2014-05-18,5,132,5,-81.0,754.0,-79.30872483221476,748.5570469798657
577,2014-05-19,5,132,5,-82.0,753.0,-79.30872483221476,748.5570469798657
578,2014-05-20,5,133,5,-82.0,754.0,-79.30872483221476,748.5570469798657
582,2014-05-21,5,133,5,-81.0,752.0,-79.30872483221476,748.5570469798657
580,2014-05-22,5,134,5,-80.0,752.0,-79.30872483221476,748.5570469798657
579,2014-05-23,5,134,5,-80.0,751.0,-79.30872483221476,748.5570469798657
581,2014-05-24,5,135,5,-80.0,750.0,-79.30872483221476,748.5570469798657
583,2014-05-25,5,135,5,-81.0,750.0,-79.30872483221476,748.5570469798657
584,2014-05-26,5,136,5,-81.0,749.0,-79.30872483221476,748.5570469798657
585,2014-05-27,5,136,5,-80.0,749.0,-79.30872483221476,748.5570469798657
586,2014-05-28,5,137,5,-80.0,748.0,-79.30872483221476,748.5570469798657
588,2014-05-29,5,137,5,-80.0,748.0,-79.30872483221476,748.5570469798657
589,2014-05-30,5,138,5,-81.0,746.0,-79.30872483221476,748.5570469798657
587,2014-05-31,5,138,5,-81.0,746.0,-79.30872483221476,748.5570469798657
590,2014-06-01,5,139,5,-79.0,746.0,-79.30872483221476,748.5570469798657
591,2014-06-02,5,139,5,-80.0,746.0,-79.30872483221476,748.5570469798657
592,2014-06-03,5,140,5,-79.0,745.0,-79.30872483221476,748.5570469798657
593,2014-06-04,5,140,5,-80.0,743.0,-79.30872483221476,748.5570469798657
595,2014-06-05,5,141,5,-80.0,743.0,-79.30872483221476,748.5570469798657
594,2014-06-07,5,141,5,-79.0,745.0,-79.30872483221476,748.5570469798657
596,2014-06-08,5,142,5,-80.0,744.0,-79.30872483221476,748.5570469798657
597,2014-06-09,5,142,5,-79.0,742.0,-79.30872483221476,748.5570469798657
598,2014-06-10,5,143,5,-77.0,741.0,-79.30872483221476,748.5570469798657
599,2014-06-11,5,143,5,-80.0,740.0,-79.30872483221476,748.5570469798657
600,2014-06-12,5,144,5,-79.0,739.0,-79.30872483221476,748.5570469798657
602,2014-06-13,5,144,5,-79.0,739.0,-79.30872483221476,748.5570469798657
603,2014-06-14,5,145,5,-77.0,738.0,-79.30872483221476,748.5570469798657
601,2014-06-15,5,145,5,-78.0,735.0,-79.30872483221476,748.5570469798657
604,2014-06-16,5,146,5,-76.0,735.0,-79.30872483221476,748.5570469798657
605,2014-06-17,5,146,5,-77.0,735.0,-79.30872483221476,748.5570469798657
609,2014-06-18,5,147,5,-77.0,734.0,-79.30872483221476,748.5570469798657
607,2014-06-19,5,147,5,-78.0,732.0,-79.30872483221476,748.5570469798657
610,2014-06-20,5,148,5,-78.0,735.0,-79.30872483221476,748.5570469798657
608,2014-06-21,5,148,5,-77.0,736.0,-79.30872483221476,748.5570469798657
606,2014-06-22,5,149,5,-76.0,736.0,-79.30872483221476,748.5570469798657
611,2014-06-23,6,150,6,-75.0,734.0,-75.29931972789116,745.0544217687075
613,2014-06-24,6,150,6,-84.0,735.0,-75.29931972789116,745.0544217687075
612,2014-06-25,6,151,6,-79.0,737.0,-75.29931972789116,745.0544217687075
614,2014-06-26,6,151,6,-79.0,740.0,-75.29931972789116,745.0544217687075
615,2014-06-27,6,152,6,-78.0,739.0,-75.29931972789116,745.0544217687075
616,2014-06-28,6,152,6,-78.0,738.0,-75.29931972789116,745.0544217687075
617,2014-06-29,6,153,6,-80.0,739.0,-75.29931972789116,745.0544217687075
618,2014-06-30,6,153,6,-80.0,740.0,-75.29931972789116,745.0544217687075
619,2014-07-01,6,154,6,-80.0,738.0,-75.29931972789116,745.0544217687075
622,2014-07-02,6,154,6,-78.0,737.0,-75.29931972789116,745.0544217687075
621,2014-07-03,6,155,6,-77.0,739.0,-75.29931972789116,745.0544217687075
624,2014-07-04,6,155,6,-77.0,738.0,-75.29931972789116,745.0544217687075
620,2014-07-05,6,156,6,-76.0,740.0,-75.29931972789116,745.0544217687075
623,2014-07-06,6,156,6,-79.0,738.0,-75.29931972789116,745.0544217687075
625,2014-07-07,6,157,6,-77.0,739.0,-75.29931972789116,745.0544217687075
626,2014-07-08,6,158,6,-79.0,741.0,-75.29931972789116,745.0544217687075
627,2014-07-09,6,158,6,-75.0,741.0,-75.29931972789116,745.0544217687075
628,2014-07-10,6,159,6,-77.0,740.0,-75.29931972789116,745.0544217687075
629,2014-07-11,6,159,6,-76.0,738.0,-75.29931972789116,745.0544217687075
630,2014-07-12,6,160,6,-77.0,739.0,-75.29931972789116,745.0544217687075
631,2014-07-14,6,160,6,-77.0,741.0,-75.29931972789116,745.0544217687075
632,2014-07-15,6,161,6,-76.0,742.0,-75.29931972789116,745.0544217687075
633,2014-07-16,6,161,6,-77.0,741.0,-75.29931972789116,745.0544217687075
634,2014-07-17,6,162,6,-76.0,741.0,-75.29931972789116,745.0544217687075
637,2014-07-18,6,162,6,-76.0,742.0,-75.29931972789116,745.0544217687075
636,2014-07-19,6,163,6,-76.0,741.0,-75.29931972789116,745.0544217687075
635,2014-07-20,6,164,6,-75.0,740.0,-75.29931972789116,745.0544217687075
638,2014-07-21,6,164,6,-76.0,741.0,-75.29931972789116,745.0544217687075
639,2014-07-22,6,165,6,-75.0,743.0,-75.29931972789116,745.0544217687075
640,2014-07-23,6,165,6,-74.0,743.0,-75.29931972789116,745.0544217687075
641,2014-07-24,6,166,6,-77.0,743.0,-75.29931972789116,745.0544217687075
642,2014-07-25,6,166,6,-76.0,744.0,-75.29931972789116,745.0544217687075
643,2014-07-26,6,167,6,-75.0,745.0,-75.29931972789116,745.0544217687075
644,2014-07-27,6,167,6,-77.0,745.0,-75.29931972789116,745.0544217687075
645,2014-07-28,6,168,6,-76.0,745.0,-75.29931972789116,745.0544217687075
646,2014-07-29,6,169,6,-75.0,747.0,-75.29931972789116,745.0544217687075
647,2014-07-30,6,169,6,-75.0,747.0,-75.29931972789116,745.0544217687075
648,2014-07-31,6,170,6,-76.0,746.0,-75.29931972789116,745.0544217687075
650,2014-08-01,6,170,6,-76.0,748.0,-75.29931972789116,745.0544217687075
651,2014-08-02,6,171,6,-76.0,749.0,-75.29931972789116,745.0544217687075
649,2014-08-03,6,171,6,-76.0,749.0,-75.29931972789116,745.0544217687075
652,2014-08-04,6,172,6,-73.0,750.0,-75.29931972789116,745.0544217687075
653,2014-08-05,6,172,6,-77.0,751.0,-75.29931972789116,745.0544217687075
654,2014-08-06,6,173,6,-75.0,751.0,-75.29931972789116,745.0544217687075
658,2014-08-07,6,174,6,-77.0,752.0,-75.29931972789116,745.0544217687075
656,2014-08-08,6,174,6,-76.0,754.0,-75.29931972789116,745.0544217687075
655,2014-08-09,6,175,6,-76.0,754.0,-75.29931972789116,745.0544217687075
657,2014-08-10,6,175,6,-73.0,755.0,-75.29931972789116,745.0544217687075
659,2014-08-11,6,176,6,-75.0,755.0,-75.29931972789116,745.0544217687075
661,2014-08-12,6,176,6,-76.0,756.0,-75.29931972789116,745.0544217687075
660,2014-08-13,6,177,6,-77.0,757.0,-75.29931972789116,745.0544217687075
662,2014-08-14,6,178,6,-77.0,758.0,-75.29931972789116,745.0544217687075
663,2014-08-15,6,178,6,-74.0,760.0,-75.29931972789116,745.0544217687075
664,2014-08-16,6,179,6,-73.0,761.0,-75.29931972789116,745.0544217687075
665,2014-08-17,6,179,6,-74.0,760.0,-75.29931972789116,745.0544217687075
666,2014-08-18,7,180,7,-73.0,761.0,-72.28169014084507,795.1056338028169
667,2014-08-19,7,181,7,-74.0,763.0,-72.28169014084507,795.1056338028169
669,2014-08-21,7,181,7,-73.0,764.0,-72.28169014084507,795.1056338028169
668,2014-08-22,7,182,7,-75.0,766.0,-72.28169014084507,795.1056338028169
671,2014-08-23,7,182,7,-76.0,766.0,-72.28169014084507,795.1056338028169
670,2014-08-24,7,183,7,-74.0,766.0,-72.28169014084507,795.1056338028169
672,2014-08-25,7,183,7,-75.0,768.0,-72.28169014084507,795.1056338028169
676,2014-08-26,7,184,7,-76.0,770.0,-72.28169014084507,795.1056338028169
673,2014-08-27,7,185,7,-75.0,771.0,-72.28169014084507,795.1056338028169
677,2014-08-28,7,185,7,-75.0,773.0,-72.28169014084507,795.1056338028169
674,2014-08-29,7,186,7,-74.0,773.0,-72.28169014084507,795.1056338028169
675,2014-08-30,7,186,7,-73.0,776.0,-72.28169014084507,795.1056338028169
678,2014-08-31,7,187,7,-73.0,776.0,-72.28169014084507,795.1056338028169
679,2014-09-01,7,188,7,-76.0,776.0,-72.28169014084507,795.1056338028169
680,2014-09-02,7,188,7,-74.0,777.0,-72.28169014084507,795.1056338028169
681,2014-09-03,7,189,7,-75.0,778.0,-72.28169014084507,795.1056338028169
682,2014-09-04,7,189,7,-77.0,779.0,-72.28169014084507,795.1056338028169
685,2014-09-05,7,190,7,-76.0,782.0,-72.28169014084507,795.1056338028169
683,2014-09-06,7,191,7,-70.0,784.0,-72.28169014084507,795.1056338028169
684,2014-09-07,7,191,7,-72.0,784.0,-72.28169014084507,795.1056338028169
686,2014-09-08,7,192,7,-72.0,786.0,-72.28169014084507,795.1056338028169
687,2014-09-09,7,192,7,-75.0,786.0,-72.28169014084507,795.1056338028169
689,2014-09-10,7,193,7,-74.0,787.0,-72.28169014084507,795.1056338028169
688,2014-09-11,7,194,7,-76.0,788.0,-72.28169014084507,795.1056338028169
691,2014-09-12,7,194,7,-73.0,789.0,-72.28169014084507,795.1056338028169
690,2014-09-13,7,195,7,-71.0,791.0,-72.28169014084507,795.1056338028169
692,2014-09-14,7,195,7,-73.0,794.0,-72.28169014084507,795.1056338028169
693,2014-09-15,7,196,7,-72.0,796.0,-72.28169014084507,795.1056338028169
695,2014-09-16,7,197,7,-72.0,797.0,-72.28169014084507,795.1056338028169
694,2014-09-17,7,197,7,-71.0,798.0,-72.28169014084507,795.1056338028169
698,2014-09-18,7,198,7,-73.0,800.0,-72.28169014084507,795.1056338028169
696,2014-09-19,7,198,7,-73.0,802.0,-72.28169014084507,795.1056338028169
697,2014-09-20,7,199,7,-74.0,806.0,-72.28169014084507,795.1056338028169
699,2014-09-21,7,200,7,-73.0,806.0,-72.28169014084507,795.1056338028169
700,2014-09-22,7,200,7,-73.0,807.0,-72.28169014084507,795.1056338028169
701,2014-09-23,7,201,7,-71.0,810.0,-72.28169014084507,795.1056338028169
702,2014-09-24,7,201,7,-77.0,809.0,-72.28169014084507,795.1056338028169
704,2014-09-25,7,202,7,-70.0,810.0,-72.28169014084507,795.1056338028169
705,2014-09-27,7,203,7,-72.0,814.0,-72.28169014084507,795.1056338028169
